x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,Y
3.62,3.82,0.001,0.58,0.003,7.06,0.1,0.45,1.61,0.45,0.24,0.002,0.149,18.77,1.69,0.004,23.25,3.62,4.39,0.1,0.33,0.03,1
4.64,19.96,0.03,3.02,0.008,4.4,0.07,0.89,0.38,0.02,0.76,0.76,0.121,7.47,1.37,0.008,29.55,4.64,3.29,0.07,0.26,0.09,1
2.25,12.28,0.02,2.16,0.002,4.89,0.01,0.36,0.34,0.14,0.06,0.004,0.086,14.33,1.07,0,34.47,2.25,3.75,0.01,0.02,0.06,1
0.54,22.33,0.02,2.27,0.001,6.57,0.04,0.89,0.93,0.2,0.51,0.51,0.105,5.88,1.48,0.002,29.48,0.54,0.63,0.04,0.43,0.05,1
4.62,8.7,0.04,3.11,0.005,2.15,0.09,0.71,0.7,0.32,0.65,0.65,0.168,2.43,1.16,0.003,18.61,4.62,1.44,0.09,0.31,0.01,1
2.5,10.59,0.01,0.57,0.004,2.38,0.09,0.26,1.55,1.09,0.72,0.72,0.137,13.82,1.45,0.001,33.95,2.5,7.4,0.09,0.37,0.03,1
3.08,8.83,0.05,2.24,0.003,4.77,0.01,0.03,1.11,0.36,0.27,0.006,0.189,16.25,1.56,0.01,3.77,3.08,7.81,0.01,0.21,0.05,1
2.73,19.42,0.02,1.78,0.005,1.97,0,0.74,0.18,0.13,0.79,0.79,0.132,9.4,1.68,0.006,25.97,2.73,6.35,0,0.17,0.06,1
3.02,8.17,0.001,3.76,0.004,3.4,0.01,0.29,1.28,0.32,0.53,0.53,0.175,0.8,1.09,0.007,8.33,3.02,6.53,0.01,0.32,0.02,1
2.35,14.14,0.02,2.86,0.009,5.27,0.07,0.01,0.71,0.52,0.39,0.007,0.146,7.72,1.57,0.003,27.48,2.35,2.92,0.07,0.41,0.01,1
2.45,27.89,0.02,3.25,0.004,3.35,0.09,0.77,1.99,0.22,0.25,0.008,0.085,3.29,1.88,0.008,15.08,2.45,2.35,0.09,0.09,0.03,1
3.3,9.33,0.04,1.28,0.008,7.56,0.08,0.22,0.95,0.28,0.53,0.53,0.182,18.6,1.21,0.009,3.26,3.3,0.28,0.08,0.08,0.09,1
1.19,25.95,0.01,0.75,0.008,0.13,0.01,0.18,1.44,0.3,0.18,0.004,0.162,2.31,1.36,0.008,38.31,1.19,5.41,0.01,0.32,0,1
0.85,10.38,0.05,0.17,0.006,7.52,0.01,0.89,0.52,0.32,0.31,0.002,0.11,3.55,1.79,0,6.24,0.85,4.15,0.01,0.1,0.02,1
0.5,9.32,0.03,2.99,0.004,3.57,0,0.85,1.01,0.68,0.11,0.006,0.127,15.08,1.36,0.006,21.89,0.5,2.24,0,0.12,0.01,1
1.89,15.42,0.05,1.38,0.001,6.02,0.01,0.33,0.22,0.01,0.76,0.76,0.052,14.91,1.06,0.009,21.87,1.89,4.74,0.01,0.26,0.05,1
3.75,17.69,0.04,1.87,0.006,1.12,0.04,0.38,0.22,1.09,0.57,0.57,0.101,10.34,1.04,0.001,5.73,3.75,1.08,0.04,0.03,0.01,1
1.75,13.74,0.01,1.36,0.001,0.19,0.05,0.51,1.5,0.69,0.82,0.82,0.053,1.08,1.24,0.005,8.65,1.75,6.98,0.05,0.15,0.07,1
0.94,2.84,0.01,3.54,0.005,1.85,0.04,0.15,1.99,1.29,0.86,0.86,0.047,7.52,1.5,0.002,46.24,0.94,3.95,0.04,0.14,0.02,1
2.76,4.15,0.02,2,0.005,4.25,0.01,0.19,1.23,0.86,0.87,0.87,0.019,16.16,1.18,0.007,34.48,2.76,1.62,0.01,0.21,0.08,1
0.43,13.55,0.03,3.28,0.001,2.38,0.03,0.17,0.25,1.25,0.7,0.7,0.129,15.72,1.81,0.003,10.88,0.43,5.41,0.03,0.11,0.07,1
2.63,19.11,0.02,1.74,0.007,1.89,0.01,0.69,0.87,0.69,0.55,0.55,0.153,5.91,1.31,0.007,39.05,2.63,4.15,0.01,0.38,0.08,1
0.88,11.12,0.04,0.92,0.009,4.59,0.02,0.85,1.1,1.48,0.75,0.75,0.147,8.25,1.38,0.007,10.75,0.88,1.2,0.02,0.27,0.02,1
3.03,9.19,0.05,0.65,0.006,6.25,0.02,0.61,0.77,0.76,0.51,0.51,0.086,10.31,1.17,0,31.57,3.03,6.36,0.02,0.17,0.08,1
4.91,18.02,0.04,0.13,0.005,5.22,0.01,0.84,0.62,0.97,0.23,0.006,0.12,8.9,1.3,0.003,6.87,4.91,5.77,0.01,0.03,0.07,1
1.15,20.06,0.02,2.73,0.005,1.86,0.03,0.81,0.36,0.73,0.47,0,0.003,14.01,1.36,0.005,10.62,1.15,4.48,0.03,0.38,0.02,1
4.8,11.92,0.05,3.2,0.006,7.37,0,0.46,1.43,1.49,0.58,0.58,0.16,6.03,1.25,0,33.02,4.8,6.74,0,0.42,0,1
1.62,6.54,0.01,1.46,0.001,3.07,0.09,0.11,0.05,1.21,0.33,0.001,0.015,1.72,1.02,0.001,3.47,1.62,6.28,0.09,0.47,0.01,1
2.68,9.61,0.02,1.32,0.007,2.89,0.07,0.69,0.16,0.87,0.67,0.67,0.18,11.22,1.65,0.003,28.47,2.68,7.28,0.07,0.12,0.01,1
0.09,12.26,0.04,3.61,0.001,3.58,0.02,0.47,0.13,1.29,0.82,0.82,0.072,12.75,1.37,0.006,32.48,0.09,1.45,0.02,0.31,0.04,1
4.66,0.27,0.04,0.16,0.001,6.75,0,0.09,1.72,0.89,0.09,0.005,0.184,10.2,1.47,0.001,25.77,4.66,5.26,0,0.1,0.08,1
2.74,14.81,0.02,3.84,0.005,7.97,0.05,0.25,0.65,0.73,0.53,0.53,0.132,4.13,1.14,0.007,33.97,2.74,2.2,0.05,0.05,0.05,1
3.52,2.07,0.04,2.46,0.007,1.33,0.06,0.32,0.94,0.26,0.28,0.009,0.023,10.78,1.37,0.003,22.9,3.52,4.23,0.06,0.03,0.04,1
1.82,9.2,0.01,1.74,0.009,0.63,0.03,0.3,1.7,0.29,0.78,0.78,0.185,12.75,1.66,0.006,33.24,1.82,2.58,0.03,0.4,0.04,1
2.91,5.19,0.02,2.66,0.008,5.07,0,0.33,0.72,0.42,0.75,0.75,0.07,12.32,1.26,0.005,21.38,2.91,3.49,0,0.38,0.03,1
3.53,5.43,0.04,2.34,0.002,4.13,0.08,0.7,1.51,0.89,0.55,0.55,0.164,8.49,1.49,0.001,37.15,3.53,0.25,0.08,0.01,0.09,1
3.04,22.29,0.05,1.87,0.001,2.52,0.02,0.46,0.24,0.66,0.09,0.008,0.17,16.17,1.51,0.006,14.55,3.04,0.68,0.02,0.09,0.02,1
2.21,29.72,0.02,1.4,0.008,3.71,0.04,0.47,1.16,1.06,0.82,0.82,0.12,6.63,1.57,0.001,4.28,2.21,7.9,0.04,0.5,0.04,1
1.92,19.73,0.03,1.11,0.008,1.87,0.06,0.16,0.02,0.04,0.76,0.76,0.198,10.69,1.33,0.006,15.3,1.92,4.8,0.06,0.41,0.02,1
2.12,23.58,0.001,0.57,0.003,4.3,0.03,0.82,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,0.91,2.12,5.11,0.03,0.2,0.03,1
4.21,17.84,0.01,3.94,0.008,2.26,0.04,0.03,1.4,0.5,0.28,0.005,0.044,2.71,1.8,0.001,1.02,4.21,7.9,0.04,0.28,0.03,1
2.56,1.36,0.04,3.45,0.003,3.42,0.02,0.03,1.39,1.12,0.1,0.001,0.108,9.36,1.58,0.009,42.15,2.56,4.39,0.02,0.11,0.07,1
3.94,21.58,0.04,2.9,0.006,5.65,0.05,0.08,0.35,1.43,0.71,0.71,0.061,17.79,1.04,0.004,6.89,3.94,2.9,0.05,0.46,0.03,1
1.22,1.36,0.01,3.2,0.001,5.72,0.01,0.45,1.45,0.52,0.18,0.003,0.088,0.86,1.51,0.007,49.49,1.22,6.59,0.01,0.34,0.01,1
0.8,13.59,0.03,3.16,0.002,0.89,0.03,0.2,1.06,0.53,0.96,0.96,0.158,11.57,1.64,0.002,35.76,0.8,3.42,0.03,0.15,0.03,1
3.31,19.49,0.04,1.36,0.002,1.57,0.05,0.45,0.5,0.74,0.5,0.5,0.074,18.64,1.41,0.008,8.41,3.31,3.22,0.05,0.32,0.04,1
2.59,27.47,0.01,1.8,0.003,2.74,0.06,0.8,0.27,0.93,0.5,0.5,0.07,15.93,1.44,0.002,11.49,2.59,4.16,0.06,0.11,0.02,1
3.9,9.79,0.001,1.6,0.008,0.79,0.06,0.34,0.01,0.01,0.5,0.5,0.148,10.33,1.95,0.007,47.93,3.9,1.23,0.06,0.01,0.02,1
0.18,4.08,0.04,0.57,0.006,1.69,0.06,0.27,0.6,0.07,0.79,0.79,0.164,0.65,1.14,0.01,53.23,0.18,3.44,0.06,0.44,0.04,1
0.07,14.96,0.01,0.17,0.002,6.21,0.04,0,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,18.68,0.07,1.67,0.04,0,0.03,1
2.71,27.52,0.01,3.15,0.003,1.07,0.07,0.13,1.69,0.98,0.28,0.004,0.181,5.92,1.79,0.008,17.62,2.71,2.65,0.07,0.4,0.01,1
4.34,1.34,0.02,1.82,0.005,3.95,0.09,0.8,1.99,0.48,0.33,0.001,0.05,17.88,1.28,0,22.76,4.34,6.66,0.09,0.16,0,1
0.92,9.34,0.04,1.39,0.004,7.59,0.01,0.19,1.22,1.06,0.27,0.008,0.103,3.7,1.42,0.007,20.28,0.92,4.35,0.01,0.41,0.07,1
2.39,14.48,0.02,1.14,0.005,0.98,0.05,0.23,1.3,0.37,0.98,0.98,0.156,10.15,1.09,0.008,21.22,2.39,3.24,0.05,0.44,0,1
0.9,5.48,0.05,3.58,0.001,4.95,0.09,0.15,1.38,1.39,0.87,0.87,0.047,2.77,1.21,0.001,25.15,0.9,7.35,0.09,0.44,0.08,1
0.89,23.24,0.03,3.35,0.008,0.8,0.09,0.26,0.5,0.85,0.44,0.004,0.034,3.82,1.2,0.007,16.42,0.89,3.23,0.09,0.03,0.02,1
4.91,20.65,0.02,2.69,0.001,2.45,0.01,0.19,0.17,0.59,0.07,0.008,0.159,18.25,1.51,0.008,17.53,4.91,6.49,0.01,0.31,0.09,1
3.37,18.41,0.05,2.36,0.004,1.36,0.01,0.68,1.45,1.4,0.28,0.003,0.102,8.47,1.48,0.002,19.33,3.37,1.31,0.01,0.18,0.04,1
3.69,12.46,0.05,2.01,0.008,6.5,0.09,0.8,1.8,1.46,0.31,0.004,0.113,9.8,1.13,0.006,14.24,3.69,3.95,0.09,0.44,0.07,1
4.71,23.41,0.02,1.63,0.003,6.75,0.06,0.43,1.83,1.03,0.48,0.009,0.137,10.15,1.68,0.002,19.6,4.71,1.08,0.06,0.27,0.02,1
4.5,14.44,0.02,1.72,0.009,3.61,0.06,0.59,1.45,0.28,0.52,0.52,0.197,8.05,1.45,0.006,15.98,4.5,4.47,0.06,0.02,0.08,1
2.69,4,0.02,0.28,0.005,0.81,0.06,0.33,0.07,0.7,0.01,0,0.008,6.74,1.69,0.006,20.14,2.69,7.85,0.06,0.13,0.08,1
4.3,2.03,0.01,3.09,0.004,4.06,0.06,0.28,1.66,0.79,0.73,0.73,0.059,4.83,1.2,0.006,44.88,4.3,4.05,0.06,0.24,0.05,1
2.17,8.76,0.01,1.93,0.002,4.42,0,0.76,1.96,0.82,0.11,0.005,0.037,13.27,1.78,0,10.72,2.17,0.77,0,0.33,0.01,1
5,19.45,0.05,2.42,0.005,0.09,0.06,0.19,0.36,1.39,0.8,0.8,0.116,3.11,1.78,0.001,18.43,5,7.85,0.06,0.05,0.08,1
2.6,18.17,0.03,3.33,0.003,3.26,0.1,0.26,1.07,1.44,0.07,0.005,0.06,9.95,1.72,0.006,1.25,2.6,1.55,0.1,0.04,0.08,1
0.35,21.76,0.01,2.53,0.004,0.85,0.04,0.59,0.08,1.19,0.7,0.7,0.157,10.87,1.23,0,22.58,0.35,6.7,0.04,0.42,0.02,1
3.83,16.01,0.01,2.57,0.003,7.12,0.09,0.13,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,33.89,3.83,3.07,0.09,0.11,0.03,1
2.9,1.66,0.05,2.79,0.005,3.69,0.08,0.37,1.39,1.19,0.39,0.001,0.194,0.6,1.4,0.009,53.46,2.9,7.6,0.08,0.48,0.02,1
1.56,6.47,0.02,0.78,0.008,3.41,0.01,0.21,0.5,1.34,0.22,0.003,0.095,1.9,1.35,0.001,4.72,1.56,6.6,0.01,0.42,0.07,1
4.34,1.86,0.04,1.84,0.005,3.1,0.03,0.79,0.55,0.96,0.21,0.004,0.062,14.69,1.8,0.003,21.12,4.34,1.55,0.03,0.15,0.04,1
2.23,25.59,0.02,3.03,0.001,1.53,0.07,0.86,0.66,1,0.67,0.67,0.182,11.69,1.15,0.004,3.24,2.23,1.27,0.07,0.4,0,1
3.81,8.13,0.02,3.51,0.003,2.4,0.05,0.05,0.06,0.74,0.05,0.003,0.075,4.26,1.25,0.003,47.47,3.81,7.35,0.05,0.36,0,1
1.12,9.92,0.01,1.98,0.003,3.08,0.01,0.66,1.26,1.33,0.34,0.006,0.164,2.65,1.74,0,16,1.12,1.18,0.01,0.42,0.01,1
4,28.24,0.01,0.78,0.001,7.91,0.06,0.32,0.21,1.04,1,1,0.105,4.38,1.6,0.009,4.59,4,1.04,0.06,0.04,0.03,1
1.55,10.16,0.01,2.91,0.006,0.07,0.05,0.84,0.71,1.43,0.58,0.58,0.144,1.6,1.03,0.009,27.95,1.55,7.67,0.05,0.23,0.01,1
2.56,28.59,0.03,2.16,0.004,5.48,0.06,0.33,0.89,1.41,0.74,0.74,0.119,11.67,1.94,0.009,15.96,2.56,7.08,0.06,0.14,0.01,1
2.99,21.68,0.03,3.04,0.007,0.67,0.01,0.72,0.55,0.19,0.72,0.72,0.089,0.16,1.12,0.004,34.97,2.99,6.83,0.01,0.25,0.03,1
1.36,8.71,0.04,3.48,0.005,3.91,0,0.49,1.53,1.04,0.08,0.001,0.064,13.72,1.99,0.007,32.94,1.36,5.56,0,0.03,0.08,1
3.83,8.62,0.04,0.33,0.003,4.95,0.01,0.22,1.09,0.4,0.02,0.002,0.125,7.1,1.22,0.008,33.8,3.83,6.5,0.01,0.15,0.04,1
0.47,22.21,0.02,2.07,0.001,0.4,0.06,0.21,1.32,1.23,0.56,0.56,0.049,18.67,1.78,0.007,4.51,0.47,0.51,0.06,0.2,0,1
0.01,19.07,0.04,1.18,0.009,4.69,0.1,0.65,0.73,0.82,0.7,0.7,0.122,2.16,1.55,0.007,40.53,0.01,2.87,0.1,0.01,0.04,1
3.62,18.04,0.01,0.69,0.004,1.49,0.06,0.86,1.44,1.42,0.31,0.007,0.177,0.19,1.2,0.002,37.89,3.62,4.95,0.06,0.07,0.06,1
2.82,23.76,0.03,0.76,0.007,2.91,0.06,0.51,1.38,1.26,0.48,0.007,0.152,3.95,1.52,0.01,30.36,2.82,0.53,0.06,0.09,0.06,1
1.05,13.34,0.01,2.13,0.005,0.88,0.04,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,1.05,3.52,0.04,0.42,0.02,1
1.21,11.64,0.03,2.56,0.007,6.8,0.06,0.09,1.18,0.88,0.28,0.001,0.032,3.23,1.74,0.003,30.86,1.21,7.46,0.06,0.03,0.07,1
3.35,14.3,0.02,1.92,0.006,7.51,0.07,0.28,1.86,0.45,0.36,0.003,0.185,0.96,1.44,0.003,19.55,3.35,7.29,0.07,0.02,0.01,1
1.75,4.3,0.05,3.06,0.001,5.92,0.06,0.47,1.53,1.25,0.6,0.6,0.164,11.15,1.98,0.002,6.22,1.75,6.79,0.06,0.12,0.04,1
1.86,24.86,0.03,0.62,0.006,5.83,0.04,0.85,1.09,0.97,0.49,0.003,0.051,3.33,1.26,0.006,21.46,1.86,5.19,0.04,0.08,0.08,1
0.54,0.28,0.02,1.71,0.003,5.17,0.1,0.86,1.96,0.84,0.37,0.006,0.007,3.65,1.35,0.01,48.75,0.54,5.48,0.1,0.15,0.01,1
0.29,23.74,0.02,2.64,0.007,6.13,0.06,0.87,1.41,0.37,0.79,0.79,0.085,5.17,1.47,0.007,26.27,0.29,1.89,0.06,0.13,0.08,1
3.29,14.1,0.01,2.39,0.006,4.36,0.04,0.36,1.6,0.15,0.91,0.91,0.01,14.1,1.53,0.006,30.49,3.29,2.96,0.04,0.33,0,1
0.22,9.72,0.05,3.29,0.006,5.25,0,0.06,1.17,0.9,0.51,0.51,0.13,2.85,1.31,0.01,42.85,0.22,4.23,0,0.03,0.01,1
2.35,6.92,0.03,1.13,0.005,7.24,0.03,0.47,0.33,0.82,0.29,0.004,0.093,1.51,1,0.004,25.81,2.35,0.45,0.03,0.3,0.05,1
4.04,0.98,0.02,1.62,0.004,4.54,0.05,0.24,1.66,0.64,0.1,0.002,0.124,12.21,1.06,0.007,24.01,4.04,3.65,0.05,0.37,0.02,1
3.6,8.24,0.03,1.92,0.003,1.44,0.08,0.08,1.89,0.65,0.39,0.008,0.011,13.75,1.8,0.001,32.55,3.6,5.78,0.08,0.04,0.07,1
3.71,15.18,0.03,2.54,0.004,0,0.03,0.54,0.59,0.54,0.31,0.001,0.124,17.62,1.1,0.002,23.58,3.71,7.03,0.03,0.08,0,1
0.61,8.71,0.05,2.46,0.002,7.33,0.05,0.43,0.7,0.8,0.97,0.97,0.1,18.78,1.99,0.001,27.53,0.61,5.96,0.05,0.08,0,1
3.05,22.43,0.03,0.89,0.005,5.99,0.02,0.86,1.72,0.81,0.87,0.87,0.15,2.74,1.6,0.004,28.79,3.05,7.27,0.02,0.24,0.05,1
0.84,2.8,0.03,1.89,0.003,4.62,0.08,0.72,0.06,0.04,0.08,0.005,0.078,10.58,1.91,0.001,40.52,0.84,2.41,0.08,0.04,0.04,1
1.98,1.5,0.001,3.69,0.005,3.62,0.05,0.79,1.37,0.62,0.92,0.92,0.112,8.13,1.6,0.007,47.78,1.98,4.38,0.05,0.29,0.05,1
4.18,22.13,0.03,2,0.004,5.23,0.06,0.68,0.34,0.12,0.74,0.74,0.135,12.57,1.17,0.002,1.89,4.18,2.38,0.06,0.19,0.04,1
3.27,7.34,0.01,0.47,0.005,4.57,0.06,0.23,0.77,0.68,0.05,0.008,0.092,13.92,1.76,0.004,8.3,3.27,0.34,0.06,0.34,0,1
0.59,13.72,0.04,1.28,0.007,6.69,0.08,0.17,0.57,1.33,1,1,0.065,16.76,1.17,0.004,2.43,0.59,5.45,0.08,0.48,0.08,1
0.36,2.2,0.02,2.28,0.003,6.52,0.1,0.32,1.46,0.94,0.26,0.002,0.135,7.59,1.57,0.005,47.92,0.36,5.92,0.1,0.11,0,1
1.4,5.43,0.04,3.14,0.008,0.83,0,0.52,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,29.73,1.4,6.88,0,0.47,0.08,1
1.46,10.11,0.01,1.41,0.002,6.93,0.01,0.4,0.68,0.79,0.23,0.002,0.014,6.83,1.32,0.009,5.44,1.46,7.92,0.01,0.33,0.02,1
0.93,20.28,0.05,3.52,0.002,5.34,0.07,0.88,1.89,1.05,0.83,0.83,0.184,1.25,1.52,0.001,28.71,0.93,0.9,0.07,0.04,0.07,1
0.78,10.47,0.01,3.83,0.008,2.84,0.02,0.06,1.72,1.06,0.63,0.63,0.171,1.96,1.47,0.005,22.15,0.78,1.5,0.02,0.07,0.02,1
4.48,11.84,0.05,2.74,0.008,6.11,0.02,0.14,1.99,1.44,0.15,0.003,0.1,3.84,1.67,0.01,30.91,4.48,2.12,0.02,0.49,0.04,1
0.71,9.9,0.04,1.4,0.003,3.45,0.04,0.69,0.32,0.66,0.3,0.006,0.123,1.73,1.61,0.002,35.17,0.71,0.66,0.04,0.05,0.03,1
0.87,6.54,0.04,1.91,0.003,3.71,0,0.12,1.22,1.49,0.99,0.99,0.03,1.58,1.01,0.002,36.59,0.87,7.15,0,0.44,0.03,1
2.69,5.79,0.001,0.62,0.005,2.1,0.07,0.74,1.74,0.97,0.24,0.004,0.199,13.63,1.66,0.006,16.9,2.69,5.19,0.07,0.44,0.08,1
1.21,0.65,0.04,0.7,0.007,1.83,0.05,0.56,1.59,0.13,0.17,0,0.076,9.75,1.21,0.01,5.67,1.21,1.45,0.05,0.12,0.02,1
4.36,9.84,0.02,1.53,0.008,6.81,0,0.87,0.6,0.03,0.1,0.001,0.137,13.43,1.64,0.001,26.88,4.36,0.99,0,0.07,0.05,1
0.57,12.12,0.04,1.81,0.001,7.02,0.08,0.63,0.29,1.43,0.75,0.75,0.166,13.05,1.66,0.006,16.39,0.57,6.81,0.08,0.49,0.07,1
2.14,12.66,0.04,0.48,0.008,7.96,0.03,0.76,0.7,0.52,0.59,0.59,0.152,14.44,1.12,0.004,30.25,2.14,0.51,0.03,0.35,0.07,1
0.15,27.45,0.03,0.74,0.002,7.07,0.01,0.52,1.69,0.96,0.25,0.001,0.021,14.05,1.27,0.005,7.96,0.15,2.36,0.01,0.43,0.01,1
2.01,7.89,0.04,2.47,0.004,6.55,0.09,0.06,0.67,0.63,0.48,0.003,0.007,9.35,1.32,0.002,14.91,2.01,6.35,0.09,0.17,0.07,1
1.72,7.87,0.02,0.23,0.004,6.76,0,0.28,0.36,0.45,0.79,0.79,0.198,7.1,1.36,0.008,12.99,1.72,1.1,0,0.33,0.06,1
4.38,7.96,0.01,1.22,0.003,3.5,0.06,0.1,1.32,0.87,0.61,0.61,0.174,12.48,1.09,0.009,24.76,4.38,2.6,0.06,0.05,0.09,1
3.73,25.53,0.02,0.25,0.004,6.99,0.09,0.61,1.67,1.19,0.86,0.86,0.132,1.2,1.26,0.009,27.75,3.73,3.12,0.09,0.05,0.03,1
2.97,28.85,0.01,0.96,0.008,1.37,0.1,0.65,0.72,0.57,0.37,0.007,0.153,15,1.59,0.003,0.58,2.97,2.14,0.1,0.49,0.09,1
2.32,2.1,0.05,2.69,0.009,3.47,0.04,0.4,1.71,1.4,0.95,0.95,0.025,9.35,1.76,0.007,13.09,2.32,6.07,0.04,0.19,0.08,1
3.95,3.2,0.04,0.73,0.007,7.17,0.06,0.01,0.7,1.43,0.35,0.004,0.188,9.23,1.84,0.002,2.43,3.95,5.26,0.06,0.47,0.03,1
2.22,10.37,0.01,2.38,0.009,6.68,0.06,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,2.22,5.82,0.06,0.36,0.04,1
3.84,2.09,0.01,3.89,0.004,1.48,0.01,0.18,0.66,0.88,0.68,0.68,0.113,17.85,1.99,0.002,13.46,3.84,5.33,0.01,0.38,0.05,1
3.97,26.15,0.02,2.3,0.008,1.09,0.05,0.4,1.17,1.31,0.57,0.57,0.109,6.07,1.99,0.007,4.89,3.97,2.38,0.05,0.22,0.02,1
3.73,4.69,0.04,0.17,0.008,1.87,0.02,0.69,1.49,0.75,0.66,0.66,0.099,10.1,1.67,0.007,40.92,3.73,6.53,0.02,0.07,0.09,1
2.71,4.82,0.05,0.46,0.005,4.6,0.09,0.04,0.29,1.28,0.96,0.96,0.04,10.54,1.27,0.003,10.82,2.71,7.74,0.09,0.4,0.07,1
3.24,2.58,0.03,0.51,0.003,5.67,0.07,0.68,1.25,0.29,0.78,0.78,0.112,2.44,1.23,0.006,6.7,3.24,3.04,0.07,0.32,0.06,1
3.85,1.53,0.01,1.11,0.007,3.74,0.03,0.41,0.85,0.82,0.9,0.9,0.154,13.5,1.85,0.009,29.96,3.85,4.47,0.03,0.19,0,1
2.91,13.81,0.03,0.68,0.007,5.06,0.05,0.47,1.21,1.09,0.77,0.77,0.158,1.67,1.03,0.004,1.09,2.91,0.89,0.05,0.04,0.08,1
3.44,15.67,0.01,2.19,0.001,0.75,0.07,0.39,0.76,0.24,0.28,0.007,0.027,3.77,1.78,0.001,1.17,3.44,3.75,0.07,0.02,0.06,1
2.2,8.07,0.04,1.37,0.006,0.76,0,0.85,0.39,1.47,0.58,0.58,0.154,2.3,1.79,0.002,25.43,2.2,0.59,0,0.33,0.04,1
1.14,18.64,0.01,1.07,0.007,1.77,0.02,0.76,1.72,1.07,0.96,0.96,0.119,11.04,1.98,0.005,11.2,1.14,2.18,0.02,0.15,0.02,1
0,7.23,0.03,1.46,0.007,3.61,0.06,0.26,1.86,0.42,0.15,0.003,0.115,5.58,1.97,0.005,17.72,0,6.36,0.06,0.27,0.06,1
1.14,2.59,0.04,3.81,0.003,1.63,0.07,0.58,1.35,1.06,0.22,0.007,0.069,11.78,1.55,0.005,32.91,1.14,2.78,0.07,0.16,0.03,1
0.09,25.93,0.04,3.16,0.007,5.61,0.06,0.2,1.58,0.15,0.72,0.72,0.013,8.83,1.22,0.008,8.7,0.09,3.22,0.06,0.07,0.09,1
2.9,18.82,0.05,0.77,0.003,3.33,0.05,0.3,1.09,1.35,0.38,0.006,0.13,18.06,1.29,0.01,0.31,2.9,6.33,0.05,0.06,0.07,1
4.07,6.44,0.001,3.07,0.004,6.56,0.04,0.18,0.33,0.22,0.31,0.008,0.163,11.01,1.1,0.007,19.37,4.07,3.14,0.04,0.38,0.06,1
1.44,5.52,0.03,1.68,0.006,3.04,0.09,0.19,0.66,0.59,0.65,0.65,0.194,14.03,1.53,0.008,21.67,1.44,6.36,0.09,0.4,0.04,1
3.89,1.05,0.01,2.28,0.008,1.26,0.08,0.04,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,51.76,3.89,0.99,0.08,0.49,0.08,1
2.09,10.91,0.001,1.68,0.004,5.95,0,0.02,1.15,0.53,0.66,0.66,0.088,7.76,1.61,0.001,24.8,2.09,5.66,0,0.17,0.02,1
4.79,5.36,0.03,3.48,0.003,4.38,0.07,0.28,1.96,0.5,0.5,0.5,0.196,6.11,1.23,0.004,35.86,4.79,7.77,0.07,0.12,0.06,1
0.19,5.1,0.02,1.79,0.001,7.43,0,0.05,0.15,1.19,0.61,0.61,0.164,16.9,1.16,0.001,38.2,0.19,0.53,0,0.06,0.01,1
4.77,3.82,0.04,0.58,0.002,0.71,0.05,0.1,1.6,0.83,0.68,0.68,0.153,4.98,1.73,0.009,14.31,4.77,7.22,0.05,0.49,0.05,1
3.81,11.11,0.001,2.17,0.005,6.03,0.08,0.45,0.22,0.79,0.59,0.59,0.119,14.08,1.38,0.001,25.55,3.81,6.14,0.08,0.4,0.05,1
0.76,0.47,0.03,1.69,0.002,3,0.03,0.18,0.7,0.57,0.3,0.005,0.065,15.53,1.38,0.008,33.34,0.76,5.93,0.03,0.47,0.03,1
3.36,2.5,0.03,3.15,0.006,3.25,0.08,0.86,1.79,0.59,0.25,0.008,0.03,12.8,1.68,0.006,19.09,3.36,4.23,0.08,0.39,0.04,1
4.27,8.4,0.001,2.3,0.004,4.79,0.04,0.2,0.37,0.36,0.41,0.002,0.06,0.01,1.22,0.003,29.45,4.27,0.6,0.04,0.31,0.06,1
1.9,28.85,0.04,3.4,0.005,5.23,0.06,0.22,0.51,0.07,0.12,0.006,0.075,7.47,1.36,0.001,13.86,1.9,3.74,0.06,0.27,0.01,1
1.44,3.07,0.03,2.83,0.008,3.49,0.09,0.13,1.22,0.46,0.37,0.004,0.105,8.84,1.11,0.005,48.1,1.44,5.64,0.09,0.15,0.08,1
4.26,28.71,0.02,1.12,0.002,3.48,0.08,0.78,1.59,1.01,0.3,0.008,0.052,0.29,1.75,0.004,27.89,4.26,4.96,0.08,0.27,0.08,1
3.19,19.64,0.04,3.8,0.006,6.66,0.08,0.6,0.79,0.32,0.64,0.64,0.044,0.23,1.34,0.001,21.92,3.19,7.8,0.08,0.16,0.05,1
1.24,10.27,0.05,3.01,0.004,6.84,0.06,0.67,0.36,1.31,0.64,0.64,0.154,9.48,1.35,0.006,19.99,1.24,7.73,0.06,0.27,0.01,1
